ST_CASE,WEATHERNAME,YEAR
320174,Clear,2019
320176,Clear,2019
320177,Cloudy,2019
320178,Clear,2019
320179,Clear,2019
320180,Clear,2019
320181,Clear,2019
320182,Clear,2019
320183,Clear,2019
320184,Cloudy,2019
320185,Clear,2019
320186,Clear,2019
320187,Clear,2019
320188,Clear,2019
320189,Cloudy,2019
320191,Clear,2019
320192,Not Reported,2019
320193,Clear,2019
320194,Clear,2019
320195,Cloudy,2019
320196,Clear,2019
320197,Clear,2019
320198,Clear,2019
320199,Clear,2019
320200,Clear,2019
320201,Clear,2019
320202,Clear,2019
320203,Clear,2019
320204,Clear,2019
320205,Clear,2019
320206,Clear,2019
320207,Cloudy,2019
320208,Clear,2019
320209,Clear,2019
320210,Clear,2019
320211,Clear,2019
320212,Cloudy,2019
320213,Clear,2019
320214,Clear,2019
320215,Cloudy,2019
320216,Clear,2019
320217,Cloudy,2019
320218,Clear,2019
320219,Clear,2019
320220,Clear,2019
320221,Rain,2019
320222,Cloudy,2019
320223,Rain,2019
320224,Clear,2019
320225,Clear,2019
320226,Clear,2019
320227,Clear,2019
320228,Rain,2019
320229,Cloudy,2019
320230,Cloudy,2019
320232,Clear,2019
320233,Clear,2019
320234,Clear,2019
320235,Clear,2019
320236,Clear,2019
320237,Clear,2019
320238,Clear,2019
320239,Clear,2019
320240,Clear,2019
320241,Clear,2019
320242,Clear,2019
320243,Cloudy,2019
320244,Clear,2019
320245,Clear,2019
320246,Clear,2019
320247,Rain,2019
320248,Rain,2019
320249,Clear,2019
320250,Clear,2019
320251,Clear,2019
320252,Clear,2019
320253,Clear,2019
320254,Clear,2019
320255,Cloudy,2019
320256,Cloudy,2019
320257,Clear,2019
320258,Clear,2019
320259,Clear,2019
320260,Clear,2019
320261,Clear,2019
320262,Clear,2019
320263,Clear,2019
320264,Cloudy,2019
320265,Clear,2019
320266,Cloudy,2019
320267,Clear,2019
320269,Cloudy,2019
320270,Clear,2019
320271,Clear,2019
320272,Clear,2019
320273,Clear,2019
320274,Clear,2019
320275,Reported as Unknown,2019
320276,Clear,2019
320277,Rain,2019
320278,Clear,2019
320279,Clear,2019
320280,"Blowing Sand, Soil, Dirt",2019
320281,Cloudy,2019
320282,"Fog, Smog, Smoke",2019
320283,Clear,2019
320284,Clear,2019
320285,Reported as Unknown,2019
320286,Clear,2019
320287,Clear,2019
320288,Cloudy,2019
320289,Clear,2019
320290,Clear,2019
320292,Clear,2019
330001,Clear,2019
330002,Clear,2019
330003,Blowing Snow,2019
330004,Clear,2019
330005,Freezing Rain or Drizzle,2019
330006,Clear,2019
330007,Clear,2019
330008,Freezing Rain or Drizzle,2019
330009,Clear,2019
330010,Clear,2019
330011,Clear,2019
330012,Rain,2019
330013,Clear,2019
330014,Clear,2019
330015,Cloudy,2019
330017,Rain,2019
330018,Rain,2019
330019,Clear,2019
330020,Cloudy,2019
330021,Clear,2019
330022,Clear,2019
330023,Clear,2019
330024,Rain,2019
330025,Clear,2019
330026,Cloudy,2019
330027,Clear,2019
330028,Cloudy,2019
330029,Clear,2019
330030,Rain,2019
330031,Cloudy,2019
330032,Rain,2019
330033,Clear,2019
330034,Clear,2019
330035,Clear,2019
330036,Clear,2019
330037,Clear,2019
330038,Clear,2019
330039,Clear,2019
330040,Clear,2019
330041,Clear,2019
330042,Clear,2019
330043,Clear,2019
330044,Clear,2019
330045,Clear,2019
330046,Clear,2019
330047,Clear,2019
330048,Clear,2019
330049,Clear,2019
330050,Rain,2019
330051,Clear,2019
330052,Reported as Unknown,2019
330053,Clear,2019
330054,Clear,2019
330055,Clear,2019
330056,Clear,2019
330057,Clear,2019
330058,Clear,2019
330059,Cloudy,2019
330060,Clear,2019
330061,Clear,2019
330062,Clear,2019
330063,Clear,2019
330064,Clear,2019
330065,Clear,2019
330066,Clear,2019
330067,Clear,2019
330068,Clear,2019
330069,Clear,2019
330071,Clear,2019
330072,Cloudy,2019
330073,Clear,2019
330074,Clear,2019
330075,Clear,2019
330076,Rain,2019
330077,Clear,2019
330078,Cloudy,2019
330079,Clear,2019
330080,Clear,2019
330081,Clear,2019
330082,Rain,2019
330083,Clear,2019
330084,Clear,2019
330085,Clear,2019
330086,Snow,2019
330087,Clear,2019
330088,Clear,2019
330089,Clear,2019
330090,Clear,2019
330091,Snow,2019
330092,Clear,2019
340001,Clear,2019
340002,Cloudy,2019
340003,Clear,2019
340004,Clear,2019
340005,Clear,2019
340006,Clear,2019
340007,Clear,2019
340008,Clear,2019
340009,Clear,2019
340010,Clear,2019
340011,Rain,2019
340012,Clear,2019
340013,Rain,2019
340014,Cloudy,2019
340015,Clear,2019
340016,Clear,2019
340017,Clear,2019
340018,Clear,2019
340019,Clear,2019
340020,Clear,2019
340021,Clear,2019
340022,Clear,2019
340023,Clear,2019
340024,Clear,2019
340025,Snow,2019
340026,Clear,2019
340027,Clear,2019
340028,Clear,2019
340029,Clear,2019
340030,Clear,2019
340031,Clear,2019
340032,Clear,2019
340033,Clear,2019
340034,Clear,2019
340035,Clear,2019
340036,Clear,2019
340037,Clear,2019
340038,Clear,2019
340039,Cloudy,2019
340040,Rain,2019
340041,Clear,2019
340042,Clear,2019
340043,Clear,2019
340044,Clear,2019
340045,Snow,2019
340046,Clear,2019
340047,Rain,2019
340048,Clear,2019
340049,Clear,2019
340050,Clear,2019
340051,Clear,2019
340052,Cloudy,2019
340053,Snow,2019
340054,Snow,2019
340055,Clear,2019
340056,Clear,2019
340057,Clear,2019
340058,Clear,2019
340059,Clear,2019
340060,Clear,2019
340061,Clear,2019
340062,Clear,2019
340064,Snow,2019
340065,Clear,2019
340066,Clear,2019
340067,Clear,2019
340068,Clear,2019
340069,Clear,2019
340070,Clear,2019
340071,Clear,2019
340072,Clear,2019
340073,Clear,2019
340074,Clear,2019
340075,Rain,2019
340076,Clear,2019
340077,Clear,2019
340078,Clear,2019
340079,Snow,2019
340080,Clear,2019
340081,Clear,2019
340082,Clear,2019
340083,Rain,2019
340084,Clear,2019
340085,Clear,2019
340086,Clear,2019
340087,Clear,2019
340088,Clear,2019
340089,Rain,2019
340090,Clear,2019
340091,Clear,2019
340092,Clear,2019
340093,Clear,2019
340094,Clear,2019
340095,Clear,2019
340096,Clear,2019
340097,Clear,2019
340098,Sleet or Hail,2019
340099,Snow,2019
340100,Cloudy,2019
340101,Clear,2019
340102,Rain,2019
340103,Clear,2019
340104,Clear,2019
340105,Clear,2019
340106,Clear,2019
340107,Clear,2019
340108,Clear,2019
340109,Clear,2019
340110,Clear,2019
340111,Freezing Rain or Drizzle,2019
340112,Rain,2019
340113,Clear,2019
340114,Cloudy,2019
340115,Clear,2019
340116,Rain,2019
340117,Clear,2019
340118,Clear,2019
340119,Rain,2019
340120,Clear,2019
340121,Clear,2019
340122,Rain,2019
340123,Clear,2019
340124,Rain,2019
340125,Clear,2019
340126,Clear,2019
340127,Clear,2019
340128,Reported as Unknown,2019
340129,Clear,2019
340130,Clear,2019
340131,Clear,2019
340132,Clear,2019
340133,Clear,2019
340134,Clear,2019
340135,Clear,2019
340136,Clear,2019
340137,Clear,2019
340138,Rain,2019
340139,Cloudy,2019
340140,Clear,2019
340141,Clear,2019
340142,Clear,2019
340144,Rain,2019
340145,Clear,2019
340146,Clear,2019
340147,Clear,2019
340148,Clear,2019
340149,Clear,2019
340150,Clear,2019
340151,Clear,2019
340152,Clear,2019
340153,Clear,2019
340154,Clear,2019
340155,Clear,2019
340156,Clear,2019
340157,Clear,2019
340158,Clear,2019
340159,Clear,2019
340160,Clear,2019
340161,Clear,2019
340162,Clear,2019
340163,Clear,2019
340164,Clear,2019
340165,Clear,2019
340166,Clear,2019
340167,Rain,2019
340168,Rain,2019
340169,Clear,2019
340170,Clear,2019
340171,Clear,2019
340172,Clear,2019
340173,Clear,2019
340174,Clear,2019
340175,Clear,2019
340176,Clear,2019
340177,Clear,2019
340178,Clear,2019
340179,Rain,2019
340180,Clear,2019
340181,Clear,2019
340182,Clear,2019
340183,"Fog, Smog, Smoke",2019
340184,Clear,2019
340185,Clear,2019
340186,Rain,2019
340187,Clear,2019
340188,Clear,2019
340189,Clear,2019
340190,Clear,2019
340191,Clear,2019
340192,Rain,2019
340193,Clear,2019
340194,Clear,2019
340195,Clear,2019
340196,Rain,2019
340197,Clear,2019
340198,Clear,2019
340199,Clear,2019
340200,Clear,2019
340201,Clear,2019
340202,Clear,2019
340203,Clear,2019
340204,Clear,2019
340205,Clear,2019
340206,Clear,2019
340207,Clear,2019
340208,Clear,2019
340209,Clear,2019
340210,Clear,2019
340211,Clear,2019
340212,Clear,2019
340213,Rain,2019
340214,Clear,2019
340215,Rain,2019
340216,Clear,2019
340217,Rain,2019
340218,Clear,2019
340219,Clear,2019
340221,Clear,2019
340222,Clear,2019
340223,Clear,2019
340224,Clear,2019
340225,Clear,2019
340226,Clear,2019
340227,Rain,2019
340228,Clear,2019
340229,Cloudy,2019
340230,Clear,2019
340231,Clear,2019
340232,Clear,2019
340233,Clear,2019
340234,Clear,2019
340235,Clear,2019
340236,Clear,2019
340237,Clear,2019
340238,Clear,2019
340239,Clear,2019
340240,Rain,2019
340241,Clear,2019
340242,Clear,2019
340243,Clear,2019
340244,Clear,2019
340245,Clear,2019
340246,Clear,2019
340247,Clear,2019
340248,Clear,2019
340249,Clear,2019
340250,Clear,2019
340251,Clear,2019
340252,Clear,2019
340253,Clear,2019
340254,Clear,2019
340255,Clear,2019
340256,Clear,2019
340257,Clear,2019
340258,"Fog, Smog, Smoke",2019
340259,Clear,2019
340260,Reported as Unknown,2019
340261,Rain,2019
340262,Clear,2019
340263,Clear,2019
340264,Clear,2019
340265,Clear,2019
340266,Clear,2019
340267,Clear,2019
340268,Clear,2019
340269,Clear,2019
340270,Clear,2019
340271,Clear,2019
340272,Clear,2019
340274,Clear,2019
340275,Clear,2019
340276,Clear,2019
340277,Clear,2019
340278,Clear,2019
340279,Clear,2019
340280,Clear,2019
340281,Clear,2019
340282,Clear,2019
340283,Clear,2019
340284,Clear,2019
340285,Clear,2019
340286,Clear,2019
340287,Clear,2019
340288,Rain,2019
340289,Clear,2019
340290,Clear,2019
340291,Clear,2019
340292,Clear,2019
340293,Reported as Unknown,2019
340294,Clear,2019
340295,Clear,2019
340296,Rain,2019
340297,Clear,2019
340298,Clear,2019
340299,Clear,2019
340300,Rain,2019
340301,Clear,2019
340302,Clear,2019
340303,Clear,2019
340304,Clear,2019
340305,Clear,2019
340306,Clear,2019
340307,"Fog, Smog, Smoke",2019
340308,Clear,2019
340309,Clear,2019
340310,Clear,2019
340311,Clear,2019
340312,Clear,2019
340313,Clear,2019
340314,Clear,2019
340315,Clear,2019
340316,Clear,2019
340317,Clear,2019
340318,Clear,2019
340319,Clear,2019
340320,Clear,2019
340322,Clear,2019
340323,Clear,2019
340324,Clear,2019
340325,Clear,2019
340326,Clear,2019
340327,Clear,2019
340328,Clear,2019
340329,Clear,2019
340330,Cloudy,2019
340331,Clear,2019
340332,Clear,2019
340333,Clear,2019
340334,Clear,2019
340335,Clear,2019
340336,Clear,2019
340337,Clear,2019
340338,Clear,2019
340339,Rain,2019
340340,Clear,2019
340341,Rain,2019
340342,Clear,2019
340343,Clear,2019
340344,Clear,2019
340345,Clear,2019
340346,Clear,2019
340347,Clear,2019
340348,Clear,2019
340349,Clear,2019
340350,Clear,2019
340351,Clear,2019
340352,Clear,2019
340353,Clear,2019
340354,Clear,2019
340355,Clear,2019
340356,Clear,2019
340357,Clear,2019
340358,Clear,2019
340359,Clear,2019
340360,Clear,2019
340361,Clear,2019
340362,Clear,2019
340363,Cloudy,2019
340364,Clear,2019
340365,Clear,2019
340366,Clear,2019
340367,Rain,2019
340368,"Fog, Smog, Smoke",2019
340369,Clear,2019
340370,Clear,2019
340371,Cloudy,2019
340372,Clear,2019
340373,Clear,2019
340374,Clear,2019
340375,Clear,2019
340376,Clear,2019
340377,Clear,2019
340378,Clear,2019
340380,Clear,2019
340381,Clear,2019
340382,Clear,2019
340383,Clear,2019
340384,Clear,2019
340385,Clear,2019
340386,Clear,2019
340387,Clear,2019
340388,Clear,2019
340389,Clear,2019
340390,Clear,2019
340391,Clear,2019
340392,Clear,2019
340393,Cloudy,2019
340394,Cloudy,2019
340395,Clear,2019
340396,Clear,2019
340398,Clear,2019
340399,Clear,2019
340400,Clear,2019
340401,Clear,2019
340402,Clear,2019
340403,Clear,2019
340404,Clear,2019
340405,Rain,2019
340406,Clear,2019
340407,Rain,2019
340408,Clear,2019
340409,Clear,2019
340410,Rain,2019
340411,Clear,2019
340412,Clear,2019
340413,Clear,2019
340414,Clear,2019
340415,Rain,2019
340416,Cloudy,2019
340417,Cloudy,2019
340418,Rain,2019
340419,Clear,2019
340420,Rain,2019
340421,Clear,2019
340422,Clear,2019
340423,Clear,2019
340424,Clear,2019
340425,Rain,2019
340426,Clear,2019
340427,Clear,2019
340428,Clear,2019
340429,Clear,2019
340430,Clear,2019
340431,Clear,2019
340433,Rain,2019
340434,Clear,2019
340435,Rain,2019
340436,Clear,2019
340437,Clear,2019
340438,Clear,2019
340439,Clear,2019
340440,Clear,2019
340441,Rain,2019
340442,Clear,2019
340443,Clear,2019
340444,Clear,2019
340445,Cloudy,2019
340446,Clear,2019
340447,Clear,2019
340448,Clear,2019
340449,Clear,2019
340450,Clear,2019
340451,Clear,2019
340452,Clear,2019
340453,Clear,2019
340454,Clear,2019
340455,Clear,2019
340456,Clear,2019
340457,"Fog, Smog, Smoke",2019
340458,Rain,2019
340459,Freezing Rain or Drizzle,2019
340460,Clear,2019
340461,Clear,2019
340462,Clear,2019
340463,Clear,2019
340464,Clear,2019
340465,Clear,2019
340466,Clear,2019
340467,Clear,2019
340468,Rain,2019
340469,Clear,2019
340470,Clear,2019
340471,Clear,2019
340472,Snow,2019
340473,Rain,2019
340474,Clear,2019
340475,Clear,2019
340476,Clear,2019
340477,Clear,2019
340478,Clear,2019
340479,Clear,2019
340480,Rain,2019
340481,Clear,2019
340482,Clear,2019
340483,Clear,2019
340484,Clear,2019
340485,Clear,2019
340486,Clear,2019
340487,Rain,2019
340488,Clear,2019
340489,Clear,2019
340490,Clear,2019
340491,Clear,2019
340492,Clear,2019
340493,Clear,2019
340494,Clear,2019
340495,Clear,2019
340496,Rain,2019
340497,Clear,2019
340499,Cloudy,2019
340501,Rain,2019
340502,Cloudy,2019
340503,Rain,2019
340504,Clear,2019
340505,Clear,2019
340506,Rain,2019
340507,Clear,2019
340508,Cloudy,2019
340509,Clear,2019
340510,Clear,2019
340511,Clear,2019
340512,Clear,2019
340514,Clear,2019
340515,Rain,2019
340516,Clear,2019
340517,Clear,2019
340518,Clear,2019
340519,Clear,2019
340520,Clear,2019
340521,Clear,2019
340522,Clear,2019
340523,Clear,2019
340524,Rain,2019
340525,"Fog, Smog, Smoke",2019
340526,Clear,2019
340527,Clear,2019
340528,Clear,2019
340529,Clear,2019
340531,Clear,2019
340532,Rain,2019
340533,Rain,2019
340534,Clear,2019
340535,Clear,2019
340536,Not Reported,2019
350001,Clear,2019
350002,Clear,2019
350003,Clear,2019
350004,Clear,2019
350005,Clear,2019
350006,Clear,2019
350007,Rain,2019
350008,Clear,2019
350009,Clear,2019
350010,Not Reported,2019
350011,Rain,2019
350012,Clear,2019
350013,Clear,2019
350014,Snow,2019
350015,Clear,2019
350016,Clear,2019
350017,Clear,2019
350018,Clear,2019
350019,Clear,2019
350020,Clear,2019
350021,Not Reported,2019
350022,Clear,2019
350023,Clear,2019
350024,Clear,2019
350025,Clear,2019
350026,Clear,2019
350027,Clear,2019
350028,Clear,2019
350029,Clear,2019
350030,Clear,2019
350031,Clear,2019
350032,Clear,2019
350033,Clear,2019
350034,Clear,2019
350035,Clear,2019
350036,Clear,2019
350037,Clear,2019
350038,Severe Crosswinds,2019
350039,Clear,2019
350040,Clear,2019
350041,Snow,2019
350042,Clear,2019
350043,Clear,2019
350044,Clear,2019
350045,Clear,2019
350046,Clear,2019
350047,Clear,2019
350048,Clear,2019
350049,Clear,2019
350050,Clear,2019
350051,Clear,2019
350052,Rain,2019
350053,Clear,2019
350054,Clear,2019
350055,Severe Crosswinds,2019
350056,Clear,2019
350057,Clear,2019
350058,Clear,2019
350059,Clear,2019
350060,Clear,2019
350061,Snow,2019
350062,Clear,2019
350063,Clear,2019
350064,Clear,2019
350065,"Blowing Sand, Soil, Dirt",2019
350066,Clear,2019
350067,Clear,2019
350068,Clear,2019
350069,Clear,2019
350070,Clear,2019
350071,Clear,2019
350072,Clear,2019
350073,Clear,2019
350074,Clear,2019
350075,Clear,2019
350076,Clear,2019
350077,Clear,2019
350078,Clear,2019
350079,Clear,2019
350080,Clear,2019
350081,Clear,2019
350082,Clear,2019
350083,Clear,2019
350084,Clear,2019
350085,Clear,2019
350086,Clear,2019
350087,Rain,2019
350088,Clear,2019
350089,Clear,2019
350090,Clear,2019
350091,Clear,2019
350092,Clear,2019
350093,Clear,2019
350094,Clear,2019
350095,Clear,2019
350096,Clear,2019
350097,Clear,2019
350098,Clear,2019
350099,Clear,2019
350100,Clear,2019
350101,Clear,2019
350102,Clear,2019
350103,Clear,2019
350104,Clear,2019
350105,Clear,2019
350106,Clear,2019
350107,Clear,2019
350108,Clear,2019
350109,Clear,2019
350110,Clear,2019
350111,Clear,2019
350112,Clear,2019
350113,Clear,2019
350114,Clear,2019
350115,Clear,2019
350116,Clear,2019
350117,Clear,2019
350118,Clear,2019
350119,Clear,2019
350120,Clear,2019
350121,Clear,2019
350122,Clear,2019
350123,Clear,2019
350124,Clear,2019
350125,Clear,2019
350126,Clear,2019
350127,Clear,2019
350128,Severe Crosswinds,2019
350129,Clear,2019
350130,Clear,2019
350131,Clear,2019
350132,Clear,2019
350133,Clear,2019
350134,Clear,2019
350135,Clear,2019
350136,Clear,2019
350137,Rain,2019
350138,Rain,2019
350139,Clear,2019
350140,Clear,2019
350141,Clear,2019
350142,Clear,2019
350143,Clear,2019
350144,Clear,2019
350145,Clear,2019
350146,Severe Crosswinds,2019
350147,Clear,2019
350148,Clear,2019
350149,Clear,2019
350150,Clear,2019
350151,Clear,2019
350152,Clear,2019
350153,Clear,2019
350154,Clear,2019
350155,Clear,2019
350156,Clear,2019
350157,Clear,2019
350158,Clear,2019
350159,Clear,2019
350160,Clear,2019
350161,Clear,2019
350162,Clear,2019
350163,Clear,2019
350164,Clear,2019
350165,Clear,2019
350166,Clear,2019
350167,Clear,2019
350168,Clear,2019
350169,Clear,2019
350170,Clear,2019
350171,Clear,2019
350172,Clear,2019
350173,Clear,2019
350174,Clear,2019
350175,Clear,2019
350176,Clear,2019
350177,Clear,2019
350178,Clear,2019
350179,Clear,2019
350180,Clear,2019
350181,Clear,2019
350182,Clear,2019
350183,Clear,2019
350184,Clear,2019
350185,Clear,2019
350186,Clear,2019
350187,Clear,2019
350188,Clear,2019
350189,Clear,2019
350190,Clear,2019
350191,Clear,2019
350192,Clear,2019
350193,Clear,2019
350194,Clear,2019
350195,Clear,2019
350196,Clear,2019
350197,Clear,2019
350198,Clear,2019
350199,Clear,2019
350200,Clear,2019
350201,Clear,2019
350202,Clear,2019
350203,Clear,2019
350204,Clear,2019
350205,Clear,2019
350206,Clear,2019
350207,Clear,2019
350208,Clear,2019
350209,Clear,2019
350210,Clear,2019
350211,Clear,2019
350212,Clear,2019
350213,Clear,2019
350214,Clear,2019
350215,Clear,2019
350216,Clear,2019
350217,Clear,2019
350218,Clear,2019
350219,Clear,2019
350220,Clear,2019
350221,Clear,2019
350222,Clear,2019
350223,Clear,2019
350224,Clear,2019
350225,Clear,2019
350226,Clear,2019
350227,Clear,2019
350228,Clear,2019
350229,Clear,2019
350230,Clear,2019
350231,Clear,2019
350232,Clear,2019
350233,Clear,2019
350234,Clear,2019
350235,Clear,2019
350236,Clear,2019
350237,Clear,2019
350238,Clear,2019
350239,Rain,2019
350240,Clear,2019
350241,Clear,2019
350242,Clear,2019
350243,Clear,2019
350244,Clear,2019
350245,Rain,2019
350246,Clear,2019
350247,Not Reported,2019
350248,Clear,2019
350249,Clear,2019
350250,Clear,2019
350251,Clear,2019
350252,Clear,2019
350253,Clear,2019
350254,Clear,2019
350255,Clear,2019
350256,Clear,2019
350257,Clear,2019
350258,Clear,2019
350259,Clear,2019
350260,Clear,2019
350261,Clear,2019
350262,Clear,2019
350263,Clear,2019
350264,Clear,2019
350265,Clear,2019
350266,Clear,2019
350267,Clear,2019
350268,Clear,2019
350269,Clear,2019
350270,Clear,2019
350271,Snow,2019
350272,Clear,2019
350273,Clear,2019
350274,Clear,2019
350275,Clear,2019
350276,Clear,2019
350277,Clear,2019
350278,Clear,2019
350279,Clear,2019
350280,Clear,2019
350281,Clear,2019
350282,Clear,2019
350283,Clear,2019
350284,Clear,2019
350285,Clear,2019
350286,Severe Crosswinds,2019
350287,Clear,2019
350288,Not Reported,2019
350289,Clear,2019
350290,Clear,2019
350291,Clear,2019
350292,Clear,2019
350293,Clear,2019
350294,Clear,2019
350295,Clear,2019
350296,Clear,2019
350297,Snow,2019
350298,Clear,2019
350299,Clear,2019
350300,Clear,2019
350301,Clear,2019
350302,Clear,2019
350303,Clear,2019
350304,Clear,2019
350305,Clear,2019
350306,Cloudy,2019
350307,Clear,2019
350308,Clear,2019
350309,Clear,2019
350310,Clear,2019
350311,Clear,2019
350312,Clear,2019
350313,"Fog, Smog, Smoke",2019
350314,Clear,2019
350315,Clear,2019
350316,Clear,2019
350317,Clear,2019
350318,Clear,2019
350319,Clear,2019
350320,Clear,2019
350321,Clear,2019
350322,Clear,2019
350323,Clear,2019
350324,Clear,2019
350325,Clear,2019
350326,Severe Crosswinds,2019
350327,Clear,2019
350328,Clear,2019
350329,Clear,2019
350330,Clear,2019
350331,Clear,2019
350332,Clear,2019
350333,Clear,2019
350334,Clear,2019
350335,Clear,2019
350336,Clear,2019
350337,Clear,2019
350338,Clear,2019
350339,Clear,2019
350340,Clear,2019
350341,Clear,2019
350342,Clear,2019
350343,Clear,2019
350344,Clear,2019
350345,Clear,2019
350346,Clear,2019
350347,Clear,2019
350348,Clear,2019
350349,Clear,2019
350350,Clear,2019
350351,Severe Crosswinds,2019
350352,Snow,2019
350353,Clear,2019
350354,Clear,2019
350355,Clear,2019
350356,Clear,2019
350357,Clear,2019
350358,Clear,2019
350359,Clear,2019
350360,Clear,2019
350361,Clear,2019
350362,Clear,2019
350363,Clear,2019
350364,Not Reported,2019
350365,Clear,2019
350366,Not Reported,2019
350367,Clear,2019
350368,Snow,2019
350369,Clear,2019
360001,Clear,2019
360002,Rain,2019
360003,Rain,2019
360004,Clear,2019
360005,Clear,2019
360006,"Fog, Smog, Smoke",2019
360007,Clear,2019
360009,Clear,2019
360010,Clear,2019
360011,Not Reported,2019
360012,Cloudy,2019
360013,Clear,2019
360014,Clear,2019
360015,Cloudy,2019
360016,Cloudy,2019
360017,Clear,2019
360018,Clear,2019
360019,Clear,2019
360020,Clear,2019
360021,Cloudy,2019
360022,Clear,2019
360023,Cloudy,2019
360024,Clear,2019
360025,Rain,2019
360027,Rain,2019
360028,Clear,2019
360029,Clear,2019
360030,Clear,2019
360031,Clear,2019
